prediction,w_ace,winner_name,loser_name,loser_ht,winner_ht,avg_aces,winner_rank,loser_rank,surface
3.6721073878200405,0.0,Albert Costa,Joao Cunha Silva,173.0,180.0,3.5880758807588076,74,194,Clay
3.5648273288616794,0.0,Albert Costa,Jonas Svensson,188.0,180.0,3.5880758807588076,159,40,Clay
3.5862833406533516,0.0,Albert Costa,Oliver Gross,185.0,180.0,3.5880758807588076,51,94,Clay
3.600587348514466,0.0,Albert Costa,Francisco Clavet,183.0,180.0,3.5880758807588076,43,34,Clay
3.636347368167254,0.0,Albert Costa,Tomas Carbonell,178.0,180.0,3.5880758807588076,43,73,Clay
3.5862833406533516,4.0,Albert Costa,Adrian Voinea,185.0,180.0,3.5880758807588076,27,64,Clay
3.5076112974172196,1.0,Albert Costa,Marc Kevin Goellner,196.0,180.0,3.5880758807588076,,,Clay
3.600587348514466,3.0,Albert Costa,Slava Dosedel,183.0,180.0,3.5880758807588076,58,27,Clay
3.5862833406533516,1.0,Albert Costa,Jim Courier,185.0,180.0,3.5880758807588076,36,13,Clay
3.5648273288616794,1.0,Albert Costa,Hernan Gumy,188.0,180.0,3.5880758807588076,26,58,Clay
3.6220433603061384,1.0,Albert Costa,Andre Agassi,180.0,180.0,3.5880758807588076,26,3,Clay
3.657803379958926,3.0,Albert Costa,Marcelo Rios,175.0,180.0,3.5880758807588076,26,13,Clay
3.5648273288616794,2.0,Albert Costa,Hernan Gumy,188.0,180.0,3.5880758807588076,15,61,Clay
3.529067309208892,2.0,Albert Costa,Sjeng Schalken,193.0,180.0,3.5880758807588076,20,60,Clay
3.550523321000564,3.0,Albert Costa,Gustavo Kuerten,190.0,180.0,3.5880758807588076,18,116,Clay
3.5862833406533516,2.0,Albert Costa,Adrian Voinea,185.0,180.0,3.5880758807588076,18,65,Clay
3.6220433603061384,1.0,Albert Costa,Marcelo Charpentier,180.0,180.0,3.5880758807588076,18,193,Clay
3.5862833406533516,1.0,Albert Costa,Bernd Karbacher,185.0,180.0,3.5880758807588076,23,42,Hard
3.636347368167254,2.0,Albert Costa,Javier Sanchez,178.0,180.0,3.5880758807588076,23,59,Hard
3.6220433603061384,1.0,Albert Costa,Carl Uwe Steeb,180.0,180.0,3.5880758807588076,13,67,Clay
3.550523321000564,1.0,Albert Costa,Michael Geserer,190.0,180.0,3.5880758807588076,15,236,Clay
3.5648273288616794,2.0,Albert Costa,Magnus Norman,188.0,180.0,3.5880758807588076,15,120,Clay
3.600587348514466,0.0,Albert Costa,Slava Dosedel,183.0,180.0,3.5880758807588076,23,75,Clay
3.600587348514466,2.0,Albert Costa,Jan Siemerink,183.0,180.0,3.5880758807588076,10,26,Clay
3.5648273288616794,2.0,Albert Costa,Tommy Haas,188.0,180.0,3.5880758807588076,17,72,Hard
3.6721073878200405,5.0,Albert Costa,Galo Blanco,173.0,180.0,3.5880758807588076,19,58,Clay
