prediction,w_ace,winner_name,loser_name,loser_ht,winner_ht,avg_aces,winner_rank,loser_rank,surface
4.10477165063235,7.0,Albert Montanes,Kristof Vliegen,193.0,175.0,4.115879828326181,63,124,Clay
4.10477165063235,6.0,Albert Montanes,Jose Acasuso,190.0,175.0,4.115879828326181,70,53,Clay
4.10477165063235,1.0,Albert Montanes,Nicolas Devilder,173.0,175.0,4.115879828326181,59,63,Hard
4.10477165063235,3.0,Albert Montanes,Kei Nishikori,178.0,175.0,4.115879828326181,56,120,Hard
4.10477165063235,5.0,Albert Montanes,Janko Tipsarevic,180.0,175.0,4.115879828326181,78,33,Clay
4.10477165063235,1.0,Albert Montanes,Mikhail Kukushkin,183.0,175.0,4.115879828326181,87,146,Clay
4.10477165063235,8.0,Albert Montanes,Thomas Johansson,180.0,175.0,4.115879828326181,51,87,Hard
4.10477165063235,6.0,Albert Montanes,Kristof Vliegen,193.0,175.0,4.115879828326181,60,85,Clay
4.10477165063235,2.0,Albert Montanes,Igor Andreev,185.0,175.0,4.115879828326181,55,33,Clay
4.10477165063235,4.0,Albert Montanes,Florent Serra,180.0,175.0,4.115879828326181,35,50,Hard
4.10477165063235,1.0,Albert Montanes,Ryan Sweeting,196.0,175.0,4.115879828326181,35,176,Clay
4.10477165063235,4.0,Albert Montanes,Guillermo Canas,185.0,175.0,4.115879828326181,33,140,Grass
4.10477165063235,3.0,Albert Montanes,Bruno Echagaray,183.0,175.0,4.115879828326181,38,358,Clay
4.10477165063235,1.0,Albert Montanes,Jose Rubin Statham,183.0,175.0,4.115879828326181,31,332,Hard
4.10477165063235,4.0,Albert Montanes,Nikolay Davydenko,178.0,175.0,4.115879828326181,23,11,Hard
4.10477165063235,2.0,Albert Montanes,Marcos Baghdatis,183.0,175.0,4.115879828326181,32,29,Clay
4.10477165063235,1.0,Albert Montanes,Marin Cilic,198.0,175.0,4.115879828326181,32,9,Clay
4.10477165063235,2.0,Albert Montanes,Frederico Gil,178.0,175.0,4.115879828326181,34,133,Clay
4.10477165063235,8.0,Albert Montanes,Stefano Galvani,178.0,175.0,4.115879828326181,34,281,Clay
4.10477165063235,9.0,Albert Montanes,Simon Greul,185.0,175.0,4.115879828326181,30,64,Clay
4.10477165063235,4.0,Albert Montanes,Oscar Hernandez,180.0,175.0,4.115879828326181,32,71,Hard
4.10477165063235,1.0,Albert Montanes,Juan Ignacio Chela,190.0,175.0,4.115879828326181,50,23,Clay
4.10477165063235,8.0,Albert Montanes,Filippo Volandri,183.0,175.0,4.115879828326181,24,75,Clay
